transaccion_id,usuario_id,campana_id,canal_origen,tipo_campana,fecha,timestamp,producto,categoria,precio_lista_mxn,descuento_mxn,precio_final_mxn,costo_mxn,margen_mxn,metodo_pago,dispositivo
TX105468,U0390327,FB-CVR-002,Meta,Conversion,2024-04-04,2024-04-04 19:01:00,Curso Meditacion 21 Dias,Curso,799.0,239.7,559.3,150,409.3,tarjeta_credito,movil
TX105469,U0390341,FB-CVR-002,Meta,Conversion,2024-04-04,2024-04-04 21:11:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,desktop
TX105470,U0390369,FB-CVR-002,Meta,Conversion,2024-04-04,2024-04-04 21:39:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,tablet
TX105471,U0390376,FB-CVR-002,Meta,Conversion,2024-04-04,2024-04-04 18:06:00,Curso Yoga Completo,Curso,1499.0,224.85,1274.15,280,994.15,tarjeta_credito,movil
TX105472,U0390474,FB-AWA-001,Meta,Awareness,2024-01-19,2024-01-19 14:19:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,paypal,desktop
TX105473,U0390505,FB-AWA-001,Meta,Awareness,2024-01-19,2024-01-19 11:25:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_debito,desktop
TX105474,U0390515,FB-AWA-001,Meta,Awareness,2024-01-19,2024-01-19 14:13:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX105475,U0390517,FB-AWA-001,Meta,Awareness,2024-01-19,2024-01-19 15:38:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,paypal,tablet
TX105476,U0390563,FB-AWA-001,Meta,Awareness,2024-01-19,2024-01-19 17:34:00,Membresia Mensual,Membresia,349.0,69.8,279.2,60,219.2,tarjeta_credito,tablet
TX105477,U0390580,FB-AWA-001,Meta,Awareness,2024-01-19,2024-01-19 12:16:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,movil
TX105478,U0390613,FB-AWA-001,Meta,Awareness,2024-01-19,2024-01-19 21:23:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,paypal,desktop
TX105479,U0390626,FB-AWA-001,Meta,Awareness,2024-01-19,2024-01-19 14:48:00,Membresia Mensual,Membresia,349.0,34.9,314.1,60,254.1,tarjeta_credito,desktop
TX105480,U0390687,FB-CON-002,Meta,Consideracion,2024-02-07,2024-02-07 22:47:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,desktop
TX105481,U0390706,FB-CON-002,Meta,Consideracion,2024-02-07,2024-02-07 14:04:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,desktop
TX105482,U0390713,FB-CON-002,Meta,Consideracion,2024-02-07,2024-02-07 21:27:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_credito,movil
TX105483,U0390743,FB-CON-002,Meta,Consideracion,2024-02-07,2024-02-07 20:59:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,movil
TX105484,U0390752,FB-CON-002,Meta,Consideracion,2024-02-07,2024-02-07 15:18:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,movil
TX105485,U0390769,FB-CON-002,Meta,Consideracion,2024-02-07,2024-02-07 13:32:00,Taller En Vivo Mindfulness,Taller,299.0,29.9,269.1,80,189.1,tarjeta_debito,movil
TX105486,U0390780,FB-CON-002,Meta,Consideracion,2024-02-07,2024-02-07 12:22:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,Desconocido,movil
TX105487,U0390801,FB-CON-002,Meta,Consideracion,2024-02-07,2024-02-07 18:10:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX105488,U0390809,FB-CON-002,Meta,Consideracion,2024-02-07,2024-02-07 21:40:00,Taller En Vivo Mindfulness,Taller,299.0,29.9,269.1,80,189.1,paypal,movil
TX105489,U0390835,FB-CVR-002,Meta,Conversion,2024-12-18,2024-12-18 14:21:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,desktop
TX105490,U0390844,FB-CVR-002,Meta,Conversion,2024-12-18,2024-12-18 18:21:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_credito,desktop
TX105491,U0390846,FB-CVR-002,Meta,Conversion,2024-12-18,2024-12-18 14:12:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,oxxo,desktop
TX105492,U0390856,FB-CVR-002,Meta,Conversion,2024-12-18,2024-12-18 12:05:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX105493,U0390889,FB-CON-001,Meta,Consideracion,2024-05-31,2024-05-31 16:50:00,Membresia Mensual,Membresia,349.0,52.35,296.65,60,236.65,tarjeta_credito,movil
TX105494,U0390904,FB-CON-001,Meta,Consideracion,2024-05-31,2024-05-31 14:28:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,movil
TX105495,U0390935,FB-CON-001,Meta,Consideracion,2024-05-31,2024-05-31 17:44:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,paypal,movil
TX105496,U0390959,FB-CON-001,Meta,Consideracion,2024-05-31,2024-05-31 09:01:00,Curso Meditacion 21 Dias,Curso,799.0,79.9,719.1,150,569.1,tarjeta_credito,desktop
TX105497,U0390963,FB-CON-001,Meta,Consideracion,2024-05-31,2024-05-31 20:34:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_credito,desktop
TX105498,U0390965,FB-CON-001,Meta,Consideracion,2024-05-31,2024-05-31 09:18:00,Membresia Mensual,Membresia,349.0,104.7,244.3,60,184.3,paypal,movil
TX105499,U0390975,FB-CON-001,Meta,Consideracion,2024-05-31,2024-05-31 20:35:00,Taller En Vivo Mindfulness,Taller,299.0,89.7,209.3,80,129.3,paypal,movil
TX105500,U0390988,FB-CON-001,Meta,Consideracion,2024-05-31,2024-05-31 14:28:00,Curso Meditacion 21 Dias,Curso,799.0,239.7,559.3,150,409.3,tarjeta_credito,desktop
TX105501,U0391015,FB-CON-001,Meta,Consideracion,2024-05-31,2024-05-31 15:50:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,Desconocido,movil
TX105502,U0391037,FB-CON-001,Meta,Consideracion,2024-05-31,2024-05-31 14:59:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,paypal,movil
TX105503,U0391088,FB-CON-001,Meta,Consideracion,2024-05-31,2024-05-31 15:03:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_credito,movil
TX105504,U0391134,GG-SRC-003,Google,Search,2024-11-08,2024-11-08 12:37:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_credito,movil
TX105505,U0391154,GG-SRC-003,Google,Search,2024-11-08,2024-11-08 11:28:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_credito,movil
TX105506,U0391250,FB-AWA-001,Meta,Awareness,2024-04-16,2024-04-16 19:41:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,desktop
TX105507,U0391276,FB-AWA-001,Meta,Awareness,2024-04-16,2024-04-16 16:30:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,movil
TX105508,U0391324,FB-AWA-001,Meta,Awareness,2024-04-16,2024-04-16 12:10:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,movil
TX105509,U0391347,FB-AWA-001,Meta,Awareness,2024-04-16,2024-04-16 12:10:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,desktop
TX105510,U0391409,FB-AWA-001,Meta,Awareness,2024-04-16,2024-04-16 14:17:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_credito,desktop
TX105511,U0391425,FB-AWA-001,Meta,Awareness,2024-04-16,2024-04-16 09:23:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,paypal,movil
TX105512,U0391454,FB-AWA-001,Meta,Awareness,2024-12-20,2024-12-20 15:36:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_credito,movil
TX105513,U0391522,FB-AWA-001,Meta,Awareness,2024-12-20,2024-12-20 19:04:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,desktop
TX105514,U0391682,GG-DSP-001,Google,Display,2024-09-03,2024-09-03 22:09:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,movil
TX105515,U0391704,GG-DSP-001,Google,Display,2024-09-03,2024-09-03 14:31:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,tablet
TX105516,U0391921,GG-SRC-001,Google,Search,2024-12-19,2024-12-19 20:32:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,tablet
TX105517,U0391933,FB-AWA-001,Meta,Awareness,2024-10-06,2024-10-06 22:50:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,paypal,movil
TX105518,U0391954,FB-AWA-001,Meta,Awareness,2024-10-06,2024-10-06 16:16:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,Desconocido,movil
TX105519,U0392014,FB-AWA-001,Meta,Awareness,2024-10-06,2024-10-06 13:18:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX105520,U0392019,FB-AWA-001,Meta,Awareness,2024-10-06,2024-10-06 16:00:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,paypal,movil
TX105521,U0392092,FB-AWA-002,Meta,Awareness,2024-08-18,2024-08-18 09:32:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_credito,desktop
TX105522,U0392181,FB-CON-002,Meta,Consideracion,2024-04-16,2024-04-16 10:22:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,movil
TX105523,U0392228,FB-CON-002,Meta,Consideracion,2024-04-16,2024-04-16 21:05:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,paypal,movil
TX105524,U0392235,FB-CON-002,Meta,Consideracion,2024-04-16,2024-04-16 08:10:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,tablet
TX105525,U0392265,FB-CON-002,Meta,Consideracion,2024-04-16,2024-04-16 12:45:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,movil
TX105526,U0392354,FB-CVR-002,Meta,Conversion,2024-04-24,2024-04-24 15:38:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,desktop
TX105527,U0392364,FB-CVR-002,Meta,Conversion,2024-04-24,2024-04-24 14:01:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX105528,U0392366,FB-CVR-002,Meta,Conversion,2024-04-24,2024-04-24 14:07:00,Curso Meditacion 21 Dias,Curso,799.0,119.85,679.15,150,529.15,tarjeta_credito,desktop
TX105529,U0392385,FB-CVR-002,Meta,Conversion,2024-04-24,2024-04-24 12:10:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,desktop
TX105530,U0392386,FB-CVR-002,Meta,Conversion,2024-04-24,2024-04-24 21:00:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,movil
TX105531,U0392400,FB-CVR-002,Meta,Conversion,2024-04-24,2024-04-24 12:10:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,paypal,desktop
TX105532,U0392422,FB-CVR-002,Meta,Conversion,2024-04-24,2024-04-24 20:39:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,desktop
TX105533,U0392424,FB-CVR-002,Meta,Conversion,2024-04-24,2024-04-24 22:04:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,paypal,desktop
TX105534,U0392455,FB-CVR-002,Meta,Conversion,2024-04-24,2024-04-24 09:50:00,Curso Nutricion Funcional,Curso,999.0,149.85,849.15,200,649.15,paypal,movil
TX105535,U0392478,FB-CON-002,Meta,Consideracion,2024-12-20,2024-12-20 21:12:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,Desconocido,desktop
TX105536,U0392480,FB-CON-002,Meta,Consideracion,2024-12-20,2024-12-20 22:10:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX105537,U0392495,FB-CON-002,Meta,Consideracion,2024-12-20,2024-12-20 11:22:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_credito,movil
TX105538,U0392504,FB-CON-002,Meta,Consideracion,2024-12-20,2024-12-20 09:55:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,movil
TX105539,U0392522,FB-CON-001,Meta,Consideracion,2024-07-30,2024-07-30 15:13:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,movil
TX105540,U0392534,FB-CON-001,Meta,Consideracion,2024-07-30,2024-07-30 16:12:00,Curso Fitness En Casa,Curso,699.0,139.8,559.2,130,429.2,paypal,movil
TX105541,U0392577,FB-CON-001,Meta,Consideracion,2024-07-30,2024-07-30 18:28:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,movil
TX105542,U0392631,FB-CON-002,Meta,Consideracion,2024-01-02,2024-01-02 08:53:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,desktop
TX105543,U0392644,FB-CON-002,Meta,Consideracion,2024-01-02,2024-01-02 18:11:00,Membresia Mensual,Membresia,349.0,69.8,279.2,60,219.2,tarjeta_debito,movil
TX105544,U0392645,FB-CON-002,Meta,Consideracion,2024-01-02,2024-01-02 16:07:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,tarjeta_debito,desktop
TX105545,U0392659,FB-CON-002,Meta,Consideracion,2024-01-02,2024-01-02 11:05:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_debito,desktop
TX105546,U0392680,FB-CON-002,Meta,Consideracion,2024-01-02,2024-01-02 12:03:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,tarjeta_credito,movil
TX105547,U0392682,FB-CON-002,Meta,Consideracion,2024-01-02,2024-01-02 11:11:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_credito,movil
TX105548,U0392776,FB-CON-002,Meta,Consideracion,2024-01-02,2024-01-02 10:41:00,Membresia Mensual,Membresia,349.0,104.7,244.3,60,184.3,tarjeta_debito,movil
TX105549,U0392790,FB-CON-002,Meta,Consideracion,2024-01-02,2024-01-02 12:39:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,paypal,desktop
TX105550,U0392878,FB-AWA-002,Meta,Awareness,2024-08-05,2024-08-05 22:24:00,Curso Nutricion Funcional,Curso,999.0,299.7,699.3,200,499.3,paypal,desktop
TX105551,U0392924,FB-CON-001,Meta,Consideracion,2024-03-10,2024-03-10 11:45:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,tablet
TX105552,U0392953,FB-CON-001,Meta,Consideracion,2024-03-10,2024-03-10 13:33:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,254.15,80,174.15,tarjeta_credito,movil
TX105553,U0393042,FB-AWA-001,Meta,Awareness,2024-09-22,2024-09-22 21:22:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,movil
TX105554,U0393200,FB-CVR-002,Meta,Conversion,2024-08-04,2024-08-04 19:15:00,Curso Meditacion 21 Dias,Curso,799.0,79.9,719.1,150,569.1,tarjeta_debito,desktop
TX105555,U0393217,FB-CVR-002,Meta,Conversion,2024-08-04,2024-08-04 14:39:00,Curso Fitness En Casa,Curso,699.0,209.7,489.3,130,359.3,paypal,movil
TX105556,U0393227,FB-CVR-002,Meta,Conversion,2024-08-04,2024-08-04 10:13:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX105557,U0393239,FB-CVR-002,Meta,Conversion,2024-08-04,2024-08-04 19:48:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_credito,movil
TX105558,U0393246,FB-CVR-002,Meta,Conversion,2024-08-04,2024-08-04 17:06:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,paypal,movil
TX105559,U0393324,GG-SRC-003,Google,Search,2024-02-29,2024-02-29 13:18:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,movil
TX105560,U0393328,GG-SRC-003,Google,Search,2024-02-29,2024-02-29 17:32:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,paypal,desktop
TX105561,U0393333,GG-SRC-003,Google,Search,2024-02-29,2024-02-29 21:43:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,paypal,desktop
TX105562,U0393334,GG-SRC-003,Google,Search,2024-02-29,2024-02-29 08:46:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX105563,U0393337,GG-SRC-003,Google,Search,2024-02-29,2024-02-29 08:31:00,Membresia Mensual,Membresia,349.0,34.9,314.1,60,254.1,tarjeta_debito,movil
TX105564,U0393371,GG-YTB-001,Google,YouTube,2024-09-28,2024-09-28 16:24:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX105565,U0393376,GG-YTB-001,Google,YouTube,2024-09-28,2024-09-28 22:50:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,desktop
TX105566,U0393413,GG-YTB-001,Google,YouTube,2024-09-28,2024-09-28 14:53:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,tablet
TX105567,U0393416,GG-YTB-001,Google,YouTube,2024-09-28,2024-09-28 16:16:00,Membresia Mensual,Membresia,349.0,104.7,244.3,60,184.3,tarjeta_debito,movil
TX105568,U0393691,GG-DSP-001,Google,Display,2024-03-27,2024-03-27 14:26:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX105569,U0393856,GG-YTB-001,Google,YouTube,2024-05-24,2024-05-24 17:36:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,desktop
TX105570,U0393869,GG-YTB-001,Google,YouTube,2024-05-24,2024-05-24 18:53:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX105571,U0393878,GG-YTB-001,Google,YouTube,2024-05-24,2024-05-24 18:04:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,paypal,movil
TX105572,U0393890,GG-YTB-001,Google,YouTube,2024-05-24,2024-05-24 08:15:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,movil
TX105573,U0393919,GG-YTB-001,Google,YouTube,2024-05-24,2024-05-24 16:03:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_debito,movil
TX105574,U0393955,GG-YTB-001,Google,YouTube,2024-05-24,2024-05-24 17:24:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_debito,movil
TX105575,U0393966,GG-YTB-001,Google,YouTube,2024-05-24,2024-05-24 08:28:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,movil
TX105576,U0394006,GG-YTB-001,Google,YouTube,2024-05-24,2024-05-24 13:03:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,desktop
TX105577,U0394081,FB-AWA-001,Meta,Awareness,2024-08-15,2024-08-15 08:27:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,movil
TX105578,U0394187,GG-SRC-003,Google,Search,2024-05-24,2024-05-24 13:03:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_debito,desktop
TX105579,U0394190,GG-SRC-003,Google,Search,2024-05-24,2024-05-24 14:17:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_credito,desktop
TX105580,U0394194,GG-SRC-003,Google,Search,2024-05-24,2024-05-24 10:01:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,oxxo,movil
TX105581,U0394196,GG-SRC-003,Google,Search,2024-05-24,2024-05-24 13:53:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_credito,desktop
TX105582,U0394201,GG-SRC-003,Google,Search,2024-05-24,2024-05-24 09:06:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,paypal,desktop
TX105583,U0394205,GG-SRC-003,Google,Search,2024-05-24,2024-05-24 20:16:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_debito,movil
TX105584,U0394210,GG-SRC-003,Google,Search,2024-05-24,2024-05-24 19:52:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,movil
TX105585,U0394234,GG-SRC-003,Google,Search,2024-11-02,2024-11-02 15:15:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,paypal,desktop
TX105586,U0394238,GG-SRC-003,Google,Search,2024-11-02,2024-11-02 09:09:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,paypal,movil
TX105587,U0394252,FB-CVR-002,Meta,Conversion,2024-07-09,2024-07-09 17:44:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_credito,desktop
TX105588,U0394268,FB-CVR-002,Meta,Conversion,2024-07-09,2024-07-09 12:35:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_credito,desktop
TX105589,U0394278,FB-CVR-002,Meta,Conversion,2024-07-09,2024-07-09 22:23:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,tablet
TX105590,U0394281,FB-CVR-002,Meta,Conversion,2024-07-09,2024-07-09 21:58:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,movil
TX105591,U0394294,FB-CVR-002,Meta,Conversion,2024-07-09,2024-07-09 16:27:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_debito,desktop
TX105592,U0394305,FB-CVR-002,Meta,Conversion,2024-07-09,2024-07-09 10:57:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_debito,movil
TX105593,U0394309,FB-CVR-002,Meta,Conversion,2024-07-09,2024-07-09 22:04:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,paypal,desktop
TX105594,U0394342,GG-DSP-001,Google,Display,2024-04-10,2024-04-10 08:31:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,paypal,movil
TX105595,U0394392,GG-DSP-001,Google,Display,2024-04-10,2024-04-10 12:17:00,Membresia Mensual,Membresia,349.0,34.9,314.1,60,254.1,paypal,movil
TX105596,U0394404,GG-DSP-001,Google,Display,2024-04-10,2024-04-10 21:04:00,Curso Yoga Completo,Curso,1499.0,0.0,1049.3,280,769.3,tarjeta_debito,desktop
TX105597,U0394484,GG-DSP-002,Google,Display,2024-10-17,2024-10-17 15:43:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_credito,desktop
TX105598,U0394499,GG-DSP-002,Google,Display,2024-10-17,2024-10-17 10:06:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,paypal,desktop
TX105599,U0394517,GG-DSP-002,Google,Display,2024-10-17,2024-10-17 10:52:00,Curso Fitness En Casa,Curso,699.0,209.7,489.3,130,359.3,tarjeta_debito,movil
TX105600,U0394531,GG-DSP-002,Google,Display,2024-10-17,2024-10-17 20:31:00,Curso Pilates Basico,Curso,599.0,179.7,419.3,110,309.3,paypal,movil
TX105601,U0394715,GG-YTB-001,Google,YouTube,2024-05-18,2024-05-18 14:05:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_credito,desktop
TX105602,U0394738,GG-YTB-001,Google,YouTube,2024-05-18,2024-05-18 19:05:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_credito,movil
TX105603,U0394747,GG-YTB-001,Google,YouTube,2024-05-18,2024-05-18 09:35:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,tarjeta_debito,movil
TX105604,U0394822,GG-SRC-003,Google,Search,2024-05-07,2024-05-07 08:46:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,movil
TX105605,U0394827,GG-SRC-003,Google,Search,2024-05-07,2024-05-07 16:20:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,desktop
TX105606,U0394882,GG-DSP-002,Google,Display,2024-02-13,2024-02-13 08:52:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,paypal,movil
TX105607,U0394933,GG-DSP-002,Google,Display,2024-02-13,2024-02-13 11:57:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,paypal,desktop
TX105608,U0394993,GG-DSP-002,Google,Display,2024-02-13,2024-02-13 14:59:00,Curso Nutricion Funcional,Curso,999.0,99.9,899.1,200,699.1,paypal,desktop
TX105609,U0395053,GG-DSP-002,Google,Display,2024-02-13,2024-02-13 08:45:00,Curso Pilates Basico,Curso,599.0,119.8,479.2,110,369.2,tarjeta_debito,movil
TX105610,U0395055,GG-DSP-002,Google,Display,2024-02-13,2024-02-13 13:17:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_credito,tablet
TX105611,U0395070,GG-DSP-002,Google,Display,2024-02-13,2024-02-13 16:52:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,paypal,movil
TX105612,U0395200,GG-DSP-002,Google,Display,2024-04-19,2024-04-19 13:12:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,movil
TX105613,U0395210,GG-DSP-002,Google,Display,2024-04-19,2024-04-19 20:26:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_debito,movil
TX105614,U0395382,GG-DSP-001,Google,Display,2024-11-08,2024-11-08 17:02:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,desktop
TX105615,U0395498,FB-CVR-001,Meta,Conversion,2024-12-24,2024-12-24 17:24:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,paypal,movil
TX105616,U0395547,FB-CVR-002,Meta,Conversion,2024-09-22,2024-09-22 09:07:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,movil
